1858802,黑皮书 Zwartboek,2006,8.3,52446,剧情/惊悚/战争,荷兰/德国/英国/比利时
1858876,小孩不笨2,2006,8.3,7103,剧情/喜剧/家庭,新加坡
1859036,宝贝计划 寶貝計劃,2006,7.2,255451,剧情/喜剧/动作,香港/中国大陆
1859053,2:37,2006,7.6,4156,剧情,澳大利亚
1859085,西贡的童话,2003,6.2,97,爱情,香港
1859128,惊吓疗法 Shock,1946,6,51,惊悚/犯罪/黑色电影,美国
1859275,催眠屋的罪恶 The Sleep Room,1998,8.1,43,剧情,加拿大
1859322,奈克瑟斯奥特曼剧场版 Ultraman The Movie,2004,8.2,1256,剧情/动作/科幻/奇幻,日本
1859352,豪勇七蛟龙续集 Return of the Seven,1966,5.4,77,西部,美国/西班牙
1859550,伊桑格林的群居生活 The Mostly Unfabulous Social Life of Ethan Green,2005,6.3,586,喜剧/爱情,美国
1859781,情非寻常 Eine aussergew?hnliche Aff?re,2002,7.3,733,剧情/同性,德国
1859845,小叮当 Tinker Bell,2008,7.8,7358,喜剧/动画/奇幻/冒险,美国
1859850,情欲夜迷宫 Ronda nocturna,2005,5.8,180,剧情,阿根廷/法国
1859856,湄公河满月祭 15 ??? ????? 11,2002,7.2,123,剧情/喜剧,泰国
1859918,年度人物 O Homem do Ano,2003,7.3,45,喜剧/动作/犯罪,巴西
1859955,仲夏夜之梦 A Midsummer Night's Dream,1996,7.5,114,喜剧/爱情,英国
1860310,巴黎内部 Dans Paris,2006,7.1,792,剧情/爱情,法国/葡萄牙
1860428,闭上你的双眼 Doctor Sleep,2002,6.9,122,悬疑/惊悚/恐怖/犯罪,英国
1860438,人之欲 Human Desire,1954,7.6,271,剧情/爱情/黑色电影,美国
1860453,海贼王剧场版7：机关城的机械巨兵 ONE PIECE THE MOVIE カラクリ城のメカ巨兵,2006,7.7,6688,喜剧/动作/科幻/动画/奇幻,日本
1860482,耳光 La Gifle,1974,7.3,260,剧情/喜剧,法国/意大利
1860582,三眼神童 悪魔島のプリンス 三つ目がとおる,1985,8.3,10606,动画,日本
1860589,遥远的旅程 Daleká cesta,1950,7,80,剧情/惊悚/战争,捷克斯洛伐克
1860741,明星雇员 Employee of the Month,2006,6,1152,喜剧/爱情,美国
1860742,迷失方向 Gone,2007,6.4,477,剧情/惊悚/恐怖,英国/澳大利亚
1860745,仙境之桥 Bridge to Terabithia,2007,7.8,55916,剧情/奇幻/冒险,美国
1860784,施陶芬贝格 Stauffenberg,2004,7.1,4192,剧情/历史/战争,德国
1861064,赫人俱乐部 FRIGHT CLUB,2006,7.7,76,恐怖,美国
1861076,浪花,1976,6.4,222,爱情,台湾
1861109,农夫 En passant,1943,6.9,84,动画,加拿大
1861148,昨日欢愉 Old Joy,2006,7.8,514,剧情,美国
1861154,无人陪伴的儿童 Unaccompanied Minors,2006,7.3,1069,喜剧/家庭/冒险,美国
1861158,克利佛巴克恐怖系列之恶童之疫 The Plague,2006,4.8,56,恐怖,美国
1861216,诗人悲歌 Pyaasa,1957,7.8,133,剧情/爱情/歌舞,印度
1861219,蜜桃熟了的夏日 Griechische Feigen,1977,7.1,68,喜剧,西德
1861401,印度超人 Krrish,2006,6.4,1568,动作/爱情/科幻/冒险,印度
1861411,好奇害死猫,2006,6.3,26287,剧情/爱情/悬疑/惊悚,中国大陆
1861551,警匪争夺战 Tight Spot,1955,5.8,42,剧情/惊悚/黑色电影,美国
1861565,女棋士之恋 とらばいゆ,2002,7.3,47,喜剧,日本
1861833,天龙八部 天龍八部,1977,4.7,636,动作/古装,香港
1861935,从心开始 Reign Over Me,2007,7.8,14016,剧情,美国
1861982,平安夜 Stille Nacht,1995,6.4,51,剧情/爱情,德国/瑞士
1862024,倒塌的大厦 The Crooked E: The Unshredded Truth About Enron,2003,7.7,53,剧情,美国
1862151,疯狂的石头,2006,8.4,406347,喜剧/犯罪,中国大陆/香港
1862185,相约2000年,1999,5.8,369,爱情,香港
1862337,迷墙 Wonderwall,1968,7.4,52,剧情,英国
1862397,人体雕像 Taxidermia,2006,8.1,6134,剧情,匈牙利/奥地利/法国
1862427,妈妈的宝贝 Mama's Boy,2007,6.2,408,剧情/喜剧,美国
1862448,宫本武藏 一乘寺的决斗 宮本武蔵 一乗寺の決闘,1964,7.4,159,剧情/动作,日本
1862450,宫本武藏 岩流岛的决斗 宮本武蔵 巌流島の決斗,1965,7.2,162,剧情/动作,日本
1862595,艾玛的幸运 Emmas Glück,2006,8.1,589,剧情/爱情,德国
1862679,生化战士：光之面罩 Bionicle: Mask of Light,2003,6.4,79,动作/动画/家庭/奇幻/冒险,美国
1862703,插翅难飞 插翅難飛,1980,6.6,174,剧情/动作/悬疑,香港
1862709,慈善事业 Filantropica,2002,7.7,40,剧情/喜剧,罗马尼亚/法国
1862826,万夫莫敌 Invincible,2006,7.7,3597,剧情/传记/运动,美国
1862867,杀人如麻 Cradle of Fear,2001,6.6,538,剧情/悬疑/惊悚/恐怖/犯罪,英国
1862875,柏林游魂 Gespenster,2005,6.3,109,剧情,德国/法国
1862913,我的家人和其他动物 My Family and Other Animals,2005,8.4,1276,剧情/喜剧,UK
1862927,圣文森的男孩们 The Boys of St. Vincent,1992,7.4,120,剧情,加拿大
1863057,千娇百媚,1961,6.8,206,歌舞,香港
1863092,粉红水仙 Pink Narcissus,1971,7.5,165,剧情,美国
1863180,寄生魔偶 Parasite Dolls,2003,7.1,400,剧情/科幻/动画,日本
1863236,谍海密码战 Arabesque,1966,6.3,62,剧情/动作/爱情/惊悚/冒险,美国
1863239,辛辛那提小子 The Cincinnati Kid,1965,7.8,214,剧情,美国
1863262,吸血鬼的印记 Mark of the Vampire,1935,6.3,67,悬疑/恐怖,美国
1863264,傅满洲的面具 The Mask of Fu Manchu,1932,5.8,270,科幻/恐怖/冒险,美国
1863269,亚特兰蒂斯的女皇 L'Atlantide,1921,8,61,科幻/奇幻,法国/比利时
1863344,车水马龙,1981,6.2,83,剧情,中国大陆
1863347,毕升,1981,6.8,65,剧情,中国大陆
1863348,鬼剧院之惊青艳女郎 鬼劇院之驚青艷女郎,1996,5.4,174,恐怖,香港
1863349,孽恋 孽戀,1995,5.2,108,惊悚,香港
1863361,安乐战场 安樂戰場,1990,6.9,1523,动作/恐怖,香港
1863369,外来媳妇本地郎,2004,5.6,765,喜剧,中国大陆/香港
1863384,无夜不漫长 No Night Is Too Long,2002,7.7,5132,剧情/悬疑/惊悚/同性/犯罪,英国/加拿大
1863428,帕迪下一个最好的事情 Paddy the Next Best Thing,1923,9.2,66,喜剧/爱情,英国
1863445,好运自然来 Le hasard fait bien les choses,2002,7,152,喜剧,法国/瑞士
1863447,混合宿舍2 Dorm Daze 2,2006,5.7,1834,喜剧,美国
1863449,断头气 Severance,2006,6.4,2710,喜剧/惊悚/恐怖,英国/德国
1863470,神枪手 shooters,2002,6.3,35,剧情/惊悚/犯罪,英国/荷兰/美国
1863626,用爱捉伊人 用愛捉伊人,1987,6.7,319,喜剧,香港/日本
1863690,梁婆婆重出江湖,1999,6.8,64,喜剧/犯罪,新加坡
1863699,末路狂花,1993,5.4,320,动作,香港
1863731,神探磨辘 神探磨轆,1994,5.8,416,爱情,香港
1863735,危险情人 危險情人,1992,6.2,565,剧情/爱情/犯罪,香港
1863759,铁胆雄风 鐵膽雄風,1989,4.6,51,动作/惊悚/犯罪,香港
1863766,魔发奇缘 Tangled,2010,8.2,145962,喜剧/动画/冒险,美国
1863770,拜见罗宾逊一家 Meet the Robinsons,2007,7.6,10025,喜剧/动画/冒险,美国
1863808,目中无人 目中無人,1989,5.8,71,动作,香港
1863817,龙之争霸 龍之爭霸,1989,6.3,296,动作/犯罪,香港
1863881,红门 Red Doors,2005,6.9,436,剧情,美国
1863955,另一个波琳家的女孩 The Other Boleyn Girl,2008,6.9,69422,剧情/爱情/传记/历史,英国/美国
1863970,千年等一天,2001,7.7,431,爱情,香港
1863980,翻乐谱的女孩 La tourneuse de pages,2006,7.3,2376,剧情/惊悚/音乐,法国
1863990,堂吉诃德 Дон Кихот,1957,7.8,360,剧情,苏联
1863991,莫斯科保卫战 Битва за Москву,1985,8.3,1619,剧情/战争,苏联/捷克斯洛伐克/东德/越南
1864196,千王斗千霸 千王鬥千霸,1981,6.7,665,剧情/动作,香港
1864199,暗物质 Dark Matter,2007,6.8,6540,剧情,美国
1864221,杏花三月天,1994,6.6,122,剧情,中国大陆
1864290,我要成名,2006,6.9,19161,剧情/喜剧,中国大陆/香港
1864343,阿德尔海 Adelheid,1970,6.9,69,剧情,Czechoslovakia
1864344,吹风的日子 Any Way the Wind Blows,2003,6.7,87,剧情/喜剧,比利时
1864353,艺术桥 Le pont des arts,2004,8.1,264,剧情/音乐,法国
1864355,夜以继夜 Toutes les nuits,2001,7.5,71,剧情,法国
1864470,亨利八世 Henry VIII,2003,7.4,244,剧情/爱情/传记,英国
1864491,隐形人 The Invisible,2007,6.5,5026,剧情/悬疑/惊悚/犯罪/奇幻,美国/加拿大
1864501,一些声音 Some Voices,2000,7.4,139,剧情/喜剧,英国
1864541,中国龙 中國龍,1995,6.8,5439,喜剧/动作/爱情/犯罪,台湾
1864542,四个不平凡的少年,1996,7.1,1170,喜剧/战争,台湾
1864549,七洙和万洙 ??? ??,1988,7,56,剧情/喜剧,韩国
1864575,风吹柳树静 ??? ?????,2005,7.6,434,剧情,伊朗
1864713,少年彭德怀,1986,6.9,213,剧情/儿童/传记,中国大陆
1864740,锦上添花,1962,8.2,1130,喜剧,中国大陆
1864754,青年福尔摩斯 Sherlock: Case of Evil,2002,5.7,164,悬疑/冒险,英国/美国
1864763,猫和老鼠-海盗寻宝 Tom and Jerry: Shiver Me Whiskers,2006,7.9,757,喜剧/动画/家庭,美国
1864784,猫和老鼠：魔法戒指 Tom and Jerry: The Magic Ring,2002,8.6,2226,喜剧/动画,美国
1864979,高达G救世主 G-Saviour,2000,4.8,172,剧情/科幻/战争,美国/日本
1864990,身为人母 Little Children,2006,7.7,15225,剧情/爱情/家庭,美国
1864995,丛林噩梦 Turistas,2006,5.7,2829,惊悚/恐怖,美国
1865008,春风秋雨 Imitation of Life,1934,7.6,135,剧情/爱情,美国
1865012,五路追杀令 Smokin' Aces,2006,6.9,10841,剧情/动作/惊悚/犯罪,美国/英国/法国
1865017,黑天使 Black Angel,1946,6.4,130,剧情/悬疑/音乐/犯罪/黑色电影,美国
1865026,大钟 The Big Clock,1948,7.8,279,剧情/悬疑/惊悚/犯罪/黑色电影,美国
1865082,与神对话 Conversations with God,2006,7.7,1032,剧情/冒险,美国
1865108,黑白道,2006,6.8,9179,剧情/犯罪,香港
1865289,花之谷 Valley of Flowers,2006,6.7,344,剧情/爱情/冒险,印度/法国/日本/德国
1865433,再见巴法纳 Goodbye Bafana,2007,7.8,1541,剧情/传记/历史,德国/法国/比利时/英国/意大利/卢森堡/南非
1865440,克隆人 The Third Twin,1997,6.8,76,惊悚,加拿大
1865496,尤物 A Girl Thing,2001,5.8,37,剧情/喜剧,美国
1865561,潜水钟与蝴蝶 Le scaphandre et le papillon,2007,7.9,33084,剧情/传记,法国/美国
1865569,女囚701之四：怨歌 女囚さそり之四 701号怨み節,1973,5.9,173,剧情/惊悚/犯罪,日本
1865598,七侠五义 七俠五義,1967,6.1,253,动作,香港
1865617,四十八小时 Went the Day Well?,1942,6.4,51,惊悚/战争,英国
1865656,死亡日记 Diary of the Dead,2007,5.8,3440,科幻/恐怖,美国
1865703,红辣椒 パプリカ,2006,8.9,184227,科幻/动画/悬疑/惊悚,日本
1865887,谈谈情 说说性 談談情 說說性,2006,6,917,剧情/喜剧/爱情,香港
1865903,苏乞儿 蘇乞兒,1993,6.4,4523,剧情/动作/武侠/古装,香港
1865943,哆啦A梦：大雄的恐龙 ドラえもん のび太の恐竜,2006,7.7,15438,动画,日本
1866099,亚当和斯蒂文 Adam & Steve,2005,7.2,635,喜剧/爱情,美国
1866131,铁三角,2007,6.4,21242,动作,中国大陆/香港
1866213,年度人物 Man of the Year,2006,7.3,2234,剧情/喜剧/爱情/惊悚,美国
1866235,唐的梅子餐厅 Don's Plum,2001,6.6,373,剧情/喜剧,美国/丹麦/瑞典
1866264,女王 The Queen,2006,7.7,61411,剧情/传记,英国/法国/意大利
1866266,霹雳轰天雷 No Code of Conduct,1998,4.5,42,剧情/动作/惊悚/犯罪,美国
1866354,詹姆斯·迪恩 James Dean,2001,8.1,1285,剧情/传记,美国
1866424,尼斯湖怪：深水传说 The Water Horse,2007,6.7,31235,家庭/奇幻/冒险,新西兰/英国/澳大利亚
1866426,救赎之路 Reservation Road,2007,6.7,836,剧情/惊悚/犯罪,美国/德国
1866427,Eddie Izzard: Dress to Kill,1999,8.9,45,喜剧/历史,英国/美国
1866431,愈坏愈要爱 F. est un salaud,1998,7.1,1209,剧情/爱情/同性/音乐,法国/瑞士
1866433,特殊的友情 Les amitiés particulières,1964,8.3,2482,剧情/同性,法国
1866437,贫穷和尊贵 Miseria e nobiltà,1954,7.3,43,喜剧,意大利
1866445,德国战车：柏林现场 Rammstein: Live aus Berlin,2001,9.6,543,音乐,德国
1866462,恶魔的艺术2：邪降 ??????,2005,7.5,21483,恐怖/奇幻,泰国
1866471,雷神 Thor,2011,6.9,189346,动作/奇幻/冒险,美国
1866473,蚁人 Ant-Man,2015,7.6,290214,动作/科幻/冒险,美国
1866475,无敌浩克 The Incredible Hulk,2008,6.9,116224,动作/科幻/惊悚,美国
1866478,冲击波 Shock Waves,1977,7.1,301,科幻/悬疑/恐怖,美国
1866479,复仇者联盟 The Avengers,2012,8.1,423357,动作/科幻/奇幻/冒险,美国
1866487,食人巨蜂 Deadly Invasion: The Killer Bee Nightmare,1995,5.9,157,科幻/惊悚/恐怖,美国
1866821,神秘森林 The Woods,2006,5.5,254,悬疑/惊悚/恐怖,美国/英国/德国
1866826,恐怖货轮 Cargo,2006,6,1127,剧情/惊悚/冒险,西班牙/英国/瑞典
1866876,小爸爸的天空,1984,7.2,87,剧情,台湾
1866901,公主追杀令 Princess,2006,7.6,1969,剧情/动作/动画,德国/丹麦
1866950,国士无双 國士無雙,2006,7.3,2118,喜剧/动作,台湾
1866990,标本制作人 L' Imbalsamatore,2002,6.6,111,剧情/爱情,意大利
1866995,生命之源 Pramen zivota: Der Lebensborn,2000,8.3,229,剧情/爱情/历史/战争,捷克
1867014,法官妈妈,2001,6.3,457,剧情/犯罪,中国大陆
1867037,上尉的女儿 Русский бунт,2000,8.6,272,剧情/爱情,俄罗斯/法国
1867066,四月之恋 Avril,2006,7.7,1207,剧情/爱情/同性,法国
1867223,新万圣节 Halloween,2007,6,1874,恐怖,美国
1867332,冒牌天神2 Evan Almighty,2007,6.6,33001,喜剧/家庭/奇幻,美国
1867335,星尘 Stardust,2007,7.6,53020,爱情/家庭/奇幻/冒险,美国/英国/冰岛
1867342,坚强的心 A Mighty Heart,2007,7.4,4192,剧情/惊悚/传记/历史/战争,美国/英国
1867345,遗愿清单 The Bucket List,2007,8.5,165557,剧情/喜剧/冒险,美国
1867389,同居牢友 Let's Go to Prison,2006,7.3,9281,喜剧/同性/犯罪,美国
1867391,漫漫长夜 The Long Night,1947,6.6,47,剧情/爱情/惊悚/犯罪/黑色电影,美国
1867408,伤城,2006,6.8,83261,剧情/惊悚/犯罪,中国大陆/香港
1867415,街头之王 Street Kings,2008,6.5,7865,剧情/动作/惊悚/犯罪,美国
1867424,头文字D  第三舞台 Third Stage -INITIAL D THE MOVIE-,2001,8.5,2940,动作/爱情/动画/运动,日本
1867426,头文字D: 飞跃之蓝 頭文字D Extra Stage インパクトブルーの彼方に…,2001,7.5,761,动作/爱情,日本
1867497,八月圣诞节 8月のクリスマス,2005,7.5,152,爱情,日本
1867546,理发店主的悲哀 理髪店主のかなしみ,2002,7,314,喜剧,日本
1867787,适合分手的季节 Iklimler,2006,7.5,2730,剧情,土耳其/法国
1867793,三个时代 Three Ages,1923,7.8,508,喜剧,美国
1867796,铁骑 The Iron Horse,1924,7.4,99,西部,美国
1867800,灵与肉 Flesh and the Devil,1926,7.8,372,剧情/爱情,美国
1867801,房客 The Lodger,1927,7.6,1786,惊悚/恐怖/犯罪,英国
1867804,神圣的女人 The Divine Woman,1928,7.6,59,剧情/爱情,美国
1867806,神秘女人 The Mysterious Lady,1928,8,111,剧情/爱情,美国
1867888,尼伯龙根2：克里姆希尔德的复仇 Die Nibelungen: Kriemhilds Rache,1924,8.7,639,剧情/奇幻/冒险,德国
1867899,死亡之王 Der Todesking,1990,5.8,229,剧情/恐怖,西德
1868092,自我 イド,2005,6.9,100,剧情/悬疑/惊悚/恐怖,日本
1868115,国歌,1999,6.6,1215,剧情/传记/历史,中国大陆
1868173,风流冤鬼 風流冤鬼,1984,5.2,185,恐怖,香港
1868514,青春1000日,1982,6.2,123,剧情,香港
1868546,双车道柏油路 Two-lane Blacktop,1971,7.6,467,剧情,美国
1868567,南北一家亲 南北一家親,1962,7.8,219,剧情,香港
1868572,南北喜相逢,1964,7.3,53,爱情,香港
1868574,峨眉飞盗,1985,6.7,151,悬疑/犯罪,中国大陆
1868579,温柔乡,1960,6.3,50,剧情/爱情,香港
1868580,六月新娘,1960,7,145,歌舞,香港
1868594,快乐天使,1960,6.3,42,喜剧,香港
1868600,教我如何不想她,1963,5.4,45,歌舞,香港
1868725,摔香炉,1981,7.7,1242,动画,中国大陆
1868729,冰雪皇后 Lumikuningatar,1986,7.7,716,奇幻,芬兰
1868849,血战到底,2006,5.6,2391,喜剧,中国
1868857,大桥下面,1984,7.8,1924,爱情,中国大陆
1868876,旱季 Daratt,2006,7.2,233,剧情,乍得/法国/比利时/奥地利
1868880,欢喜冤家 Gro?e Liebe wider Willen,2001,8.3,156,喜剧/爱情,德国
1868933,让娜·迪尔曼 Jeanne Dielman  23 Quai du Commerce  1080 Bruxelles,1975,8.6,2572,剧情,法国/比利时
1869190,骑士蒂朗 Tirante el Blanco,2006,5.6,1044,喜剧/爱情/冒险,意大利/西班牙/英国
1869208,推上断头台 Deux hommes dans la ville,1973,7.8,118,剧情/犯罪,法国/意大利
1869346,云海玉弓缘 雲海玉弓緣,1966,6.6,232,动作/爱情/武侠/古装,香港
1869467,再见曼哈顿 Ciao Manhattan,1972,7.6,173,剧情/爱情/传记,美国
1869482,三个邪恶的人 The Unholy Three,1925,8.1,84,剧情/爱情/犯罪,美国
1869484,笑，小丑，笑 Laugh  Clown  Laugh,1928,8.8,152,剧情,美国
1869497,一个女人灵魂的黄昏 Сумерки женской души,1913,7.1,49,剧情,俄罗斯
1869541,孤海寄生 Parasite,2004,3.4,90,动作/科幻/恐怖,英国
1869829,神偷妙探手多多,1979,6.8,236,剧情/犯罪,香港
1869834,巡城马 巡城馬,1982,6.3,705,剧情/动作/冒险,香港
1869844,日本以外全部沉没 日本以外全部沈没,2006,5.4,1718,喜剧/科幻,日本
1869857,贩母案考 販母案考,1990,7.1,123,剧情,台湾
1870044,波拉特 Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,7.4,37866,喜剧,美国/英国
1870118,我的老婆是大佬3 ?? ??? 3,2006,5.9,11114,剧情/喜剧/动作,韩国/中国大陆
1870128,攻壳机动队SSS 攻殻機動隊 STAND ALONE COMPLEX Solid State Society,2006,8.8,10703,动作/科幻/动画,日本
1870534,Pride and Prejudice,2003,6,125,喜剧/爱情,美国
1870583,西部和苏打 West and Soda,1965,7.1,65,喜剧/动画/西部,意大利
1870619,时空之轮 Chronopolis,1983,7.2,63,科幻/动画/家庭/奇幻,法国/波兰
1870681,冲浪企鹅 Surf's Up,2007,7.2,10698,喜剧/动画/家庭/运动,美国
1870682,街舞少年 Stomp the Yard,2007,7.2,7196,剧情/爱情/歌舞,美国
1870683,捉放爱 Catch and Release,2006,6.6,1350,剧情/喜剧/爱情,美国
1870801,灰姑娘 ????,2006,6.2,9652,剧情/悬疑/惊悚/恐怖,韩国
1870804,娼 ?? ?? ?,1997,7.2,2526,剧情/情色,韩国
1871075,一只名叫痛苦的狗 Un Perro llamado Dolor,2001,8.4,852,科幻/动画,西班牙
1871220,霹雳先锋 霹靂先鋒,1988,6.9,7071,喜剧/动作/犯罪,香港
1871287,同名人 The Namesake,2006,8,1125,剧情,美国/印度
1871535,流浪女 La femme de nulle part,1922,7.9,50,剧情,法国
1871738,黑眼圈,2006,7.3,2793,剧情/喜剧,台湾/法国/奥地利/中国/马来西亚
1871796,蝴蝶之吻 Поцелуй бабочки,2006,5.3,174,动作/爱情/犯罪,俄罗斯
1871800,惩罚者2：战争特区 Punisher: War Zone,2008,6.6,10494,剧情/动作/惊悚/犯罪,美国/加拿大/德国
1871811,苦战科科达 Kokoda,2006,6.6,166,剧情/动作/战争,澳大利亚
1871817,历史系男生 The History Boys,2006,8.1,17196,剧情/喜剧/同性,英国
1871836,三十极夜 30 Days of Night,2007,6.3,11485,惊悚/恐怖,美国/新西兰
1871840,新丧尸出笼 Day of the Dead,2008,6.4,12373,惊悚/恐怖,美国
1871997,猫头鹰,1981,7.8,2044,喜剧/动作/武侠/古装,香港
1872015,四个自杀的少女 四個自殺的少女,1995,5.7,143,剧情,香港
1872016,梅的天使 An Angel for May,2002,8.5,238,剧情/奇幻,英国
1872105,难兄难弟 Les fugitifs,1986,7.8,2116,喜剧/犯罪,法国
1872127,有时他们会回来 Sometimes They Come Back,1991,6.5,84,剧情/惊悚/恐怖,美国
1872133,三峡好人,2006,8.1,66147,剧情/爱情,中国大陆
1872205,少林传人 少林傳人,1982,6.6,722,喜剧/动作,香港
1872253,我会好起来 Je vais bien  ne t'en fais pas,2006,8,3742,剧情,法国
1872270,翠西碎片 The Tracey Fragments,2007,7.2,4492,剧情,加拿大
1872272,美国田园下的罪恶 An American Crime,2007,8.2,30104,剧情/犯罪,美国
1872387,月亮是太阳做的梦 ??... ?? ?? ?,1992,5.3,81,爱情/惊悚/犯罪,韩国
1872431,哈哈笑 Funny Ha ha,2002,7.5,54,剧情/喜剧,美国
1872567,童僧 ??,2002,7.4,194,家庭,韩国
1872853,栖霞寺1937,2004,7.8,332,战争,中国大陆
1872873,战火天堂 The Zookeeper,2001,7.3,38,剧情/战争,丹麦/英国/捷克/荷兰
1872900,地狱 地獄,1999,6.8,162,恐怖,日本
1873007,屠宰呕吐娃娃 Slaughtered Vomit Dolls,2006,5,753,恐怖,加拿大/美国
1873008,惊魂游戏 Are You Scared,2006,4.8,428,恐怖,美国
1873225,独角兽尼克 Nico the Unicorn,1998,8.5,412,剧情/奇幻/冒险,加拿大/美国
1873269,大象音乐会 Cirkus v cirkuse,1976,8.1,262,喜剧/家庭,捷克斯洛伐克/苏联
1873356,忠实的心 Coeur fidèle,1923,8,195,剧情,法国
1873359,“下次开船”港游记,1984,8.3,544,剧情/儿童/奇幻/冒险,中国大陆
1873399,爆破 Прорыв,2006,6.5,303,剧情/战争,俄罗斯
1873535,千禧曼波,2001,7.1,14664,剧情/爱情,台湾/法国
1873750,地狱男爵2：黄金军团 Hellboy 2: The Golden Army,2008,6.8,40407,动作/奇幻/冒险,美国
1873751,上海伦巴,2006,6.3,3289,剧情/爱情,中国大陆
1873781,叠影杀机,2001,6.2,39,剧情/犯罪,香港
1873862,bon jovi the crush tour,2000,9.2,68,音乐,美国
1874094,我们都是这样长大的 我們都是這様長大的,1986,8,767,剧情,台湾
1874220,另一部同志电影 Another Gay Movie,2006,6,1957,喜剧/同性,美国
1874382,揭竿而起 Catch a Fire,2006,7.1,328,剧情/惊悚/传记/历史,法国/英国/南非/美国
1874383,柳暗花明 Away from Her,2006,8,3119,剧情,加拿大/英国/美国
1874704,我嫁了个怪蜀黍！ I Married a Strange Person!,1997,8.1,5708,剧情/喜剧/动画/奇幻,美国
1874784,豪侠传 豪俠傳,1969,6.7,153,剧情/动作/冒险,香港
1874810,西方的同话 Go West,2005,7.8,38,剧情/西部,波斯尼亚和黑塞哥维那
1874947,莎乐美最后之舞 Salome's Last Dance,1988,7,76,剧情/喜剧/传记,英国
1875025,狭路英豪,1993,6.3,767,剧情/喜剧/动作,中国大陆/香港
1875086,花飞满城春 花飛滿城春,1975,6.3,383,喜剧,香港
1875140,月球上的裸体 NUDE ON THE MOON,1961,4.6,100,科幻/奇幻,美国
1875170,坏女孩下地狱 Bad Girls Go to Hell,1965,6.2,109,剧情,美国
1875218,老鹰乐队2004年墨尔本演唱会 Eagles: The Farewell 1 Tour - Live from Melbourne,2005,9.6,391,音乐,澳大利亚
1875223,2003提雅斯多现场 DJ Tiesto In Concert,2003,8.7,51,音乐,荷兰
1875225,林肯公园：德州现场 Linkin Park: Live in Texas,2003,9.2,1956,音乐,美国
1875310,租期,2006,6.7,2492,剧情,中国
1875311,理发师,2006,6.3,7277,剧情/爱情/战争,中国大陆
1875313,梦想照进现实,2006,6.5,16726,剧情/爱情,中国大陆
1875315,短信一月追,2005,4.8,2417,爱情,中国大陆
1875317,天黑请闭眼,2004,4.7,5322,恐怖,中国大陆
1875318,非常浪漫,2003,6.2,118,喜剧/爱情,中国大陆
1875319,考试一家亲,2001,6.5,2093,喜剧,中国大陆
1875320,七夜,2005,5,3782,惊悚/恐怖,中国大陆
1875321,疑神疑鬼,2005,5.1,3899,恐怖,中国大陆
1875402,罗宾·威廉姆斯：纳贝沃思现场演唱会 Robbie Williams Live at Knebworth (TV),2003,9.5,129,舞台艺术,英国
1875441,比利的好莱坞之吻 Billy's Hollywood Screen Kiss,1998,7.2,827,喜剧/爱情/同性,美国
1875488,冰刀双人组 Blades of Glory,2007,6.7,8910,喜剧/运动,美国
1875535,Diana Krall: Live in Paris (2001) (V),2001,9.2,70,音乐,美国
1875551,Simon and Garfunkel: Old Friends - Live on Stage (2004) (V),2004,9.2,45,音乐,美国
1875554,婚礼之后 Efter Brylluppet,2006,7.6,1746,剧情,丹麦/瑞典
1875558,Sarah Brightman: La Luna - Live in Concert (2001) (V),2001,9.1,136,音乐,英国
1875560,莎拉·布莱曼：伊甸园之夜 Sarah Brightman: One Night in Eden - Live in Concert,1998,8.8,86,音乐,英国
1875562,Sarah Brightman: The Harem World Tour - Live from Las Vegas (2004) (V),2004,8.8,101,音乐,美国
1875563,莎拉布莱曼：一千零一夜 Sarah Brightman: Harem - A Desert Fantasy,2004,8.3,94,音乐,德国
1875577,One Night with Robbie Williams,2001,9.3,72,音乐,英国
1875688,Norah Jones & the Handsome Band: Live in 2004 (2004) (V),2004,9.2,37,音乐,美国
1875880,韦罗妮卡决意赴死 ベロニカは死ぬことにした,2005,6.3,212,剧情,日本
1876081,城市特警 城巿特警,1988,6.4,775,动作/惊悚/犯罪,香港
1876225,收拾好你的东西 Get Your Stuff,2000,7.2,879,剧情/喜剧/同性,美国
1876277,魔法时刻 Magic Moments,1989,7.6,63,剧情,英国
1876476,八百壮士 八百壯士,1975,7.6,871,剧情/历史/战争,台湾
1876618,自虐狂 Schramm,1993,6.2,139,恐怖,德国
1876686,疯羊 Black Sheep,2006,5.7,5022,喜剧/恐怖,新西兰
1876753,理发师陶德演唱会 Sweeney Todd: The Demon Barber of Fleet Street in Concert (2001) (TV),2001,8.8,202,剧情/惊悚/音乐/歌舞/舞台艺术,美国
1876765,意 The Home Song Stories,2007,8,6569,剧情,澳大利亚/新加坡
1876802,拯救宇宙 COSMIC RESCUE -The moonlight generations-,2003,6.5,102,动作/科幻/冒险,日本
1876889,白粉妹,1995,6.2,1211,剧情/犯罪,中国大陆
1876944,起毛球了,2000,6.8,344,剧情,台湾
1876972,绅士的启示联盟 The League of Gentlemen's Apocalypse,2005,8.3,910,喜剧/恐怖,英国/爱尔兰/美国
1877015,草莽雄风 Apache,1954,6.7,57,西部,美国
1877016,梦游夏威夷 夢遊夏威夷,2004,7.3,5165,喜剧,台湾
1877242,莫扎特 歌剧《唐·乔万尼》（唐璜） Don Giovanni,1955,9.1,111,剧情/喜剧/音乐,英国
